"","log10_neutR","efficacy1","efficacy2","efficacy3","efficacy4","efficacy5"
"6997",1.996,0.994402257992733,0.997740624129537,0.999330665495062,0.999944042569686,0.999977398306799
"6998",1.997,0.994418986741862,0.997747502988636,0.999332723653645,0.999944213798828,0.999977466431545
"6999",1.998,0.994435666932635,0.99775436119137,0.999334775508245,0.999944384498827,0.99997753434566
"7000",1.999,0.994452298698553,0.997761198798144,0.999336821077992,0.999944554671316,0.999977602049794
"7001",2,0.994468882172791,0.997768015869198,0.999338860381961,0.999944724317925,0.999977669544597
"7002",2.001,0.994485417488191,0.997774812464606,0.999340893439168,0.999944893440278,0.999977736830715
"7003",2.002,0.994501904777269,0.99778158864427,0.999342920268573,0.999945062039992,0.999977803908793
"7004",2.003,0.994518344172211,0.99778834446793,0.999344940889081,0.999945230118682,0.999977870779475
"7005",2.004,0.994534735804876,0.997795079995157,0.999346955319538,0.999945397677956,0.999977937443401
"7006",2.005,0.994551079806797,0.997801795285359,0.999348963578736,0.999945564719418,0.99997800390121
"7007",2.006,0.99456737630918,0.997808490397774,0.99935096568541,0.999945731244668,0.99997807015354
"7008",2.007,0.994583625442905,0.997815165391481,0.999352961658239,0.999945897255298,0.999978136201026
"7009",2.008,0.994599827338529,0.997821820325388,0.999354951515847,0.999946062752899,0.9999782020443
"7010",2.009,0.994615982126281,0.997828455258244,0.999356935276801,0.999946227739054,0.999978267683995
"7011",2.01,0.99463208993607,0.997835070248632,0.999358912959615,0.999946392215342,0.999978333120738
"7012",2.011,0.994648150897481,0.997841665354972,0.999360884582745,0.999946556183339,0.999978398355158
"7013",2.012,0.994664165139776,0.99784824063552,0.999362850164593,0.999946719644612,0.99997846338788
"7014",2.013,0.994680132791895,0.997854796148372,0.999364809723508,0.999946882600728,0.999978528219527
"7015",2.014,0.994696053982456,0.997861331951459,0.999366763277781,0.999947045053246,0.999978592850721
"7016",2.015,0.99471192883976,0.997867848102553,0.999368710845651,0.99994720700372,0.999978657282081
"7017",2.016,0.994727757491785,0.997874344659263,0.9993706524453,0.999947368453702,0.999978721514225
"7018",2.017,0.994743540066191,0.997880821679037,0.999372588094859,0.999947529404737,0.999978785547769
"7019",2.018,0.994759276690318,0.997887279219163,0.999374517812401,0.999947689858365,0.999978849383327
"7020",2.019,0.994774967491189,0.99789371733677,0.999376441615948,0.999947849816123,0.99997891302151
"7021",2.02,0.994790612595512,0.997900136088826,0.999378359523468,0.999948009279541,0.999978976462929
"7022",2.021,0.994806212129673,0.99790653553214,0.999380271552874,0.999948168250147,0.999979039708192
"7023",2.022,0.994821766219747,0.997912915723362,0.999382177722026,0.999948326729461,0.999979102757905
"7024",2.023,0.99483727499149,0.997919276718984,0.99938407804873,0.999948484719002,0.999979165612673
"7025",2.024,0.994852738570346,0.99792561857534,0.99938597255074,0.999948642220281,0.999979228273098
"7026",2.025,0.994868157081442,0.997931941348605,0.999387861245756,0.999948799234807,0.99997929073978
"7027",2.026,0.994883530649594,0.9979382450948,0.999389744151427,0.999948955764082,0.99997935301332
"7028",2.027,0.994898859399304,0.997944529869785,0.999391621285346,0.999949111809604,0.999979415094313
"7029",2.028,0.99491414345476,0.997950795729267,0.999393492665056,0.999949267372869,0.999979476983355
"7030",2.029,0.99492938293984,0.997957042728795,0.999395358308047,0.999949422455365,0.999979538681039
"7031",2.03,0.994944577978113,0.997963270923764,0.999397218231756,0.999949577058576,0.999979600187957
"7032",2.031,0.994959728692833,0.99796948036941,0.999399072453568,0.999949731183984,0.999979661504698
"7033",2.032,0.994974835206948,0.997975671120819,0.999400920990817,0.999949884833062,0.999979722631851
"7034",2.033,0.994989897643094,0.99798184323292,0.999402763860784,0.999950038007283,0.999979783570001
"7035",2.034,0.995004916123601,0.997987996760489,0.999404601080699,0.999950190708113,0.999979844319732
"7036",2.035,0.995019890770489,0.997994131758146,0.999406432667741,0.999950342937014,0.999979904881627
"7037",2.036,0.995034821705472,0.99800024828036,0.999408258639035,0.999950494695442,0.999979965256266
"7038",2.037,0.995049709049956,0.998006346381447,0.999410079011659,0.999950645984852,0.999980025444229
"7039",2.038,0.995064552925042,0.99801242611557,0.999411893802636,0.999950796806691,0.999980085446092
"7040",2.039,0.995079353451526,0.998018487536739,0.999413703028939,0.999950947162404,0.99998014526243
"7041",2.04,0.995094110749897,0.998024530698813,0.999415506707493,0.99995109705343,0.999980204893818
"7042",2.041,0.995108824940342,0.998030555655502,0.999417304855168,0.999951246481203,0.999980264340826
"7043",2.042,0.995123496142743,0.99803656246036,0.999419097488787,0.999951395447156,0.999980323604024
"7044",2.043,0.99513812447668,0.998042551166796,0.999420884625121,0.999951543952713,0.999980382683982
"7045",2.044,0.99515271006143,0.998048521828064,0.999422666280891,0.999951691999298,0.999980441581265
"7046",2.045,0.995167253015968,0.998054474497272,0.999424442472768,0.999951839588326,0.999980500296437
"7047",2.046,0.995181753458969,0.998060409227376,0.999426213217373,0.999951986721212,0.999980558830062
"7048",2.047,0.995196211508807,0.998066326071185,0.999427978531277,0.999952133399364,0.999980617182702
"7049",2.048,0.995210627283554,0.998072225081357,0.999429738431003,0.999952279624186,0.999980675354914
"7050",2.049,0.995225000900987,0.998078106310404,0.999431492933023,0.99995242539708,0.999980733347258
"7051",2.05,0.995239332478581,0.998083969810689,0.999433242053758,0.999952570719439,0.999980791160289
"7052",2.051,0.995253622133513,0.998089815634428,0.999434985809584,0.999952715592656,0.999980848794561
"7053",2.052,0.995267869982664,0.99809564383369,0.999436724216825,0.999952860018118,0.999980906250628
"7054",2.053,0.995282076142618,0.998101454460397,0.999438457291756,0.999953003997208,0.999980963529039
"7055",2.054,0.995296240729662,0.998107247566323,0.999440185050605,0.999953147531304,0.999981020630344
"7056",2.055,0.995310363859787,0.998113023203099,0.99944190750955,0.999953290621781,0.99998107755509
"7057",2.056,0.995324445648691,0.99811878142221,0.99944362468472,0.999953433270009,0.999981134303823
"7058",2.057,0.995338486211776,0.998124522274993,0.999445336592198,0.999953575477353,0.999981190877088
"7059",2.058,0.995352485664151,0.998130245812642,0.999447043248017,0.999953717245176,0.999981247275427
"7060",2.059,0.99536644412063,0.998135952086208,0.999448744668161,0.999953858574834,0.99998130349938
"7061",2.06,0.995380361695737,0.998141641146596,0.999450440868568,0.999953999467682,0.999981359549486
"7062",2.061,0.995394238503703,0.998147313044567,0.999452131865128,0.999954139925068,0.999981415426283
"7063",2.062,0.995408074658467,0.998152967830739,0.999453817673683,0.999954279948337,0.999981471130307
"7064",2.063,0.995421870273678,0.998158605555589,0.999455498310027,0.99995441953883,0.999981526662091
"7065",2.064,0.995435625462694,0.998164226269449,0.999457173789907,0.999954558697884,0.999981582022169
"7066",2.065,0.995449340338586,0.99816983002251,0.999458844129023,0.999954697426831,0.99998163721107
"7067",2.066,0.995463015014134,0.998175416864819,0.999460509343028,0.999954835727,0.999981692229325
"7068",2.067,0.995476649601828,0.998180986846285,0.999462169447526,0.999954973599715,0.999981747077459
"7069",2.068,0.995490244213874,0.998186540016673,0.999463824458079,0.999955111046296,0.999981801756
"7070",2.069,0.995503798962189,0.998192076425609,0.999465474390196,0.999955248068059,0.999981856265472
"7071",2.07,0.995517313958403,0.998197596122577,0.999467119259346,0.999955384666318,0.999981910606397
"7072",2.071,0.995530789313862,0.998203099156923,0.999468759080945,0.999955520842378,0.999981964779296
"7073",2.072,0.995544225139624,0.998208585577851,0.999470393870369,0.999955656597545,0.999982018784689
"7074",2.073,0.995557621546465,0.998214055434428,0.999472023642943,0.99995579193312,0.999982072623094
"7075",2.074,0.995570978644875,0.99821950877558,0.999473648413948,0.999955926850396,0.999982126295026
"7076",2.075,0.995584296545061,0.998224945650096,0.999475268198619,0.999956061350668,0.999982179801
"7077",2.076,0.995597575356947,0.998230366106626,0.999476883012147,0.999956195435222,0.999982233141529
"7078",2.077,0.995610815190176,0.998235770193682,0.999478492869673,0.999956329105343,0.999982286317126
"7079",2.078,0.995624016154108,0.998241157959638,0.999480097786298,0.999956462362311,0.999982339328299
"7080",2.079,0.995637178357823,0.998246529452733,0.999481697777072,0.999956595207402,0.999982392175556
"7081",2.08,0.995650301910117,0.998251884721067,0.999483292857005,0.999956727641888,0.999982444859406
"7082",2.081,0.995663386919512,0.998257223812605,0.999484883041059,0.999956859667038,0.999982497380352
"7083",2.082,0.995676433494245,0.998262546775174,0.99948646834415,0.999956991284116,0.999982549738898
"7084",2.083,0.995689441742277,0.998267853656468,0.999488048781153,0.999957122494382,0.999982601935546
"7085",2.084,0.995702411771292,0.998273144504044,0.999489624366895,0.999957253299092,0.999982653970798
"7086",2.085,0.995715343688695,0.998278419365324,0.99949119511616,0.999957383699501,0.999982705845151
"7087",2.086,0.995728237601612,0.998283678287595,0.999492761043688,0.999957513696856,0.999982757559103
"7088",2.087,0.995741093616897,0.998288921318011,0.999494322164172,0.999957643292403,0.99998280911315
"7089",2.088,0.995753911841125,0.998294148503591,0.999495878492264,0.999957772487382,0.999982860507786
"7090",2.089,0.995766692380596,0.99829935989122,0.99949743004257,0.999957901283031,0.999982911743504
"7091",2.09,0.995779435341338,0.998304555527652,0.999498976829653,0.999958029680583,0.999982962820796
"7092",2.091,0.995792140829103,0.998309735459506,0.999500518868033,0.999958157681269,0.99998301374015
"7093",2.092,0.995804808949368,0.998314899733268,0.999502056172184,0.999958285286314,0.999983064502056
"7094",2.093,0.995817439807341,0.998320048395294,0.999503588756539,0.99995841249694,0.999983115107
"7095",2.094,0.995830033507955,0.998325181491807,0.999505116635485,0.999958539314365,0.999983165555467
"7096",2.095,0.995842590155872,0.998330299068897,0.999506639823369,0.999958665739804,0.999983215847941
"7097",2.096,0.995855109855484,0.998335401172526,0.999508158334492,0.999958791774469,0.999983265984904
"7098",2.097,0.99586759271091,0.998340487848522,0.999509672183114,0.999958917419565,0.999983315966838
"7099",2.098,0.995880038826002,0.998345559142586,0.999511181383449,0.999959042676297,0.99998336579422
"7100",2.099,0.995892448304341,0.998350615100284,0.999512685949673,0.999959167545864,0.999983415467529
"7101",2.1,0.99590482124924,0.998355655767057,0.999514185895916,0.999959292029462,0.999983464987242
"7102",2.101,0.995917157763743,0.998360681188214,0.999515681236265,0.999959416128283,0.999983514353832
"7103",2.102,0.995929457950628,0.998365691408935,0.999517171984767,0.999959539843516,0.999983563567774
"7104",2.103,0.995941721912404,0.998370686474273,0.999518658155426,0.999959663176347,0.99998361262954
"7105",2.104,0.995953949751315,0.998375666429151,0.999520139762203,0.999959786127955,0.999983661539599
"7106",2.105,0.995966141569339,0.998380631318363,0.999521616819017,0.999959908699519,0.999983710298421
"7107",2.106,0.995978297468188,0.998385581186577,0.999523089339746,0.999960030892213,0.999983758906473
"7108",2.107,0.995990417549311,0.998390516078334,0.999524557338226,0.999960152707208,0.999983807364221
"7109",2.108,0.996002501913891,0.998395436038046,0.999526020828251,0.999960274145669,0.999983855672131
"7110",2.109,0.996014550662847,0.998400341109999,0.999527479823574,0.99996039520876,0.999983903830664
"7111",2.11,0.996026563896839,0.998405231338354,0.999528934337906,0.999960515897641,0.999983951840284
"7112",2.111,0.996038541716261,0.998410106767143,0.999530384384916,0.999960636213468,0.99998399970145
"7113",2.112,0.996050484221245,0.998414967440276,0.999531829978235,0.999960756157392,0.999984047414621
"7114",2.113,0.996062391511665,0.998419813401534,0.999533271131449,0.999960875730564,0.999984094980256
"7115",2.114,0.996074263687131,0.998424644694576,0.999534707858105,0.999960994934128,0.999984142398809
"7116",2.115,0.996086100846995,0.998429461362933,0.99953614017171,0.999961113769227,0.999984189670735
"7117",2.116,0.996097903090348,0.998434263450014,0.999537568085728,0.999961232236997,0.999984236796489
"7118",2.117,0.996109670516023,0.998439050999104,0.999538991613586,0.999961350338575,0.999984283776521
"7119",2.118,0.996121403222596,0.998443824053363,0.999540410768666,0.999961468075092,0.999984330611283
"7120",2.119,0.996133101308382,0.998448582655829,0.999541825564314,0.999961585447674,0.999984377301223
"7121",2.12,0.996144764871441,0.998453326849414,0.999543236013832,0.999961702457448,0.999984423846789
"7122",2.121,0.996156394009577,0.998458056676911,0.999544642130485,0.999961819105532,0.999984470248428
"7123",2.122,0.996167988820335,0.998462772180988,0.999546043927498,0.999961935393045,0.999984516506583
"7124",2.123,0.996179549401008,0.998467473404193,0.999547441418052,0.999962051321101,0.9999845626217
"7125",2.124,0.996191075848631,0.998472160388948,0.999548834615294,0.99996216689081,0.99998460859422
"7126",2.125,0.996202568259987,0.99847683317756,0.999550223532326,0.999962282103279,0.999984654424584
"7127",2.126,0.996214026731603,0.998481491812208,0.999551608182216,0.999962396959611,0.999984700113231
"7128",2.127,0.996225451359755,0.998486136334956,0.999552988577988,0.999962511460908,0.9999847456606
"7129",2.128,0.996236842240464,0.998490766787744,0.999554364732629,0.999962625608266,0.999984791067127
"7130",2.129,0.996248199469501,0.998495383212392,0.999555736659086,0.999962739402778,0.999984836333248
"7131",2.13,0.996259523142384,0.998499985650602,0.999557104370267,0.999962852845534,0.999984881459396
"7132",2.131,0.996270813354381,0.998504574143955,0.999558467879042,0.999962965937622,0.999984926446005
"7133",2.132,0.996282070200508,0.998509148733913,0.999559827198242,0.999963078680124,0.999984971293506
"7134",2.133,0.996293293775533,0.998513709461819,0.999561182340658,0.99996319107412,0.999985016002329
"7135",2.134,0.996304484173973,0.998518256368898,0.999562533319044,0.999963303120688,0.999985060572903
"7136",2.135,0.996315641490098,0.998522789496257,0.999563880146114,0.9999634148209,0.999985105005655
"7137",2.136,0.996326765817928,0.998527308884883,0.999565222834545,0.999963526175827,0.999985149301011
"7138",2.137,0.996337857251235,0.998531814575648,0.999566561396975,0.999963637186534,0.999985193459395
"7139",2.138,0.996348915883547,0.998536306609305,0.999567895846005,0.999963747854087,0.999985237481233
"7140",2.139,0.996359941808143,0.998540785026491,0.999569226194196,0.999963858179545,0.999985281366945
"7141",2.14,0.996370935118056,0.998545249867725,0.999570552454072,0.999963968163964,0.999985325116952
"7142",2.141,0.996381895906074,0.99854970117341,0.999571874638121,0.999964077808399,0.999985368731674
"7143",2.142,0.996392824264739,0.998554138983834,0.99957319275879,0.9999641871139,0.999985412211529
"7144",2.143,0.996403720286351,0.998558563339169,0.999574506828492,0.999964296081514,0.999985455556934
"7145",2.144,0.996414584062965,0.998562974279471,0.999575816859599,0.999964404712285,0.999985498768305
"7146",2.145,0.996425415686392,0.99856737184468,0.999577122864449,0.999964513007253,0.999985541846056
"7147",2.146,0.996436215248201,0.998571756074622,0.999578424855339,0.999964620967456,0.9999855847906
"7148",2.147,0.996446982839719,0.99857612700901,0.999579722844533,0.999964728593929,0.99998562760235
"7149",2.148,0.996457718552031,0.99858048468744,0.999581016844255,0.999964835887702,0.999985670281715
"7150",2.149,0.996468422475981,0.998584829149397,0.999582306866693,0.999964942849804,0.999985712829104
"7151",2.15,0.996479094702173,0.998589160434249,0.999583592923999,0.999965049481259,0.999985755244927
"7152",2.151,0.996489735320971,0.998593478581253,0.999584875028287,0.999965155783088,0.999985797529589
"7153",2.152,0.996500344422498,0.998597783629553,0.999586153191635,0.999965261756311,0.999985839683497
"7154",2.153,0.99651092209664,0.99860207561818,0.999587427426085,0.999965367401942,0.999985881707053
"7155",2.154,0.996521468433044,0.998606354586053,0.999588697743642,0.999965472720993,0.999985923600663
"7156",2.155,0.996531983521119,0.998610620571977,0.999589964156275,0.999965577714474,0.999985965364726
"7157",2.156,0.996542467450037,0.998614873614647,0.999591226675916,0.99996568238339,0.999986006999644
"7158",2.157,0.996552920308733,0.998619113752647,0.999592485314463,0.999965786728745,0.999986048505816
"7159",2.158,0.996563342185906,0.998623341024448,0.999593740083776,0.999965890751537,0.999986089883639
"7160",2.159,0.99657373317002,0.998627555468411,0.99959499099568,0.999965994452764,0.999986131133511
"7161",2.16,0.996584093349303,0.998631757122787,0.999596238061965,0.999966097833419,0.999986172255828
"7162",2.161,0.996594422811748,0.998635946025716,0.999597481294383,0.999966200894493,0.999986213250983
"7163",2.162,0.996604721645115,0.998640122215229,0.999598720704653,0.999966303636972,0.99998625411937
"7164",2.163,0.996614989936931,0.998644285729244,0.999599956304458,0.999966406061842,0.999986294861381
"7165",2.164,0.996625227774489,0.998648436605575,0.999601188105445,0.999966508170084,0.999986335477406
"7166",2.165,0.996635435244849,0.998652574881922,0.999602416119226,0.999966609962675,0.999986375967835
"7167",2.166,0.99664561243484,0.99865670059588,0.999603640357379,0.999966711440592,0.999986416333057
"7168",2.167,0.99665575943106,0.998660813784931,0.999604860831444,0.999966812604806,0.999986456573457
"7169",2.168,0.996665876319876,0.998664914486454,0.999606077552931,0.999966913456287,0.999986496689423
"7170",2.169,0.996675963187423,0.998669002737716,0.99960729053331,0.999967013996001,0.999986536681339
"7171",2.17,0.996686020119609,0.998673078575879,0.99960849978402,0.999967114224911,0.999986576549588
"7172",2.171,0.996696047202112,0.998677142037996,0.999609705316464,0.999967214143978,0.999986616294553
"7173",2.172,0.996706044520379,0.998681193161014,0.99961090714201,0.999967313754159,0.999986655916615
"7174",2.173,0.996716012159631,0.998685231981771,0.999612105271993,0.999967413056409,0.999986695416154
"7175",2.174,0.996725950204861,0.998689258537002,0.999613299717713,0.999967512051679,0.999986734793549
"7176",2.175,0.996735858740835,0.998693272863334,0.999614490490435,0.999967610740916,0.999986774049177
"7177",2.176,0.996745737852092,0.998697274997288,0.999615677601391,0.999967709125068,0.999986813183414
"7178",2.177,0.996755587622944,0.998701264975279,0.99961686106178,0.999967807205077,0.999986852196637
"7179",2.178,0.99676540813748,0.998705242833618,0.999618040882764,0.999967904981882,0.999986891089219
"7180",2.179,0.996775199479562,0.998709208608509,0.999619217075475,0.99996800245642,0.999986929861534
"7181",2.18,0.996784961732826,0.998713162336054,0.999620389651008,0.999968099629626,0.999986968513952
"7182",2.181,0.996794694980689,0.998717104052249,0.999621558620427,0.99996819650243,0.999987007046846
"7183",2.182,0.99680439930634,0.998721033792984,0.99962272399476,0.99996829307576,0.999987045460583
"7184",2.183,0.996814074792746,0.998724951594048,0.999623885785005,0.999968389350543,0.999987083755533
"7185",2.184,0.996823721522652,0.998728857491126,0.999625044002123,0.9999684853277,0.999987121932064
"7186",2.185,0.996833339578582,0.998732751519799,0.999626198657045,0.99996858100815,0.99998715999054
"7187",2.186,0.996842929042837,0.998736633715543,0.999627349760666,0.999968676392812,0.999987197931327
"7188",2.187,0.996852489997499,0.998740504113735,0.999628497323851,0.999968771482599,0.999987235754789
"7189",2.188,0.996862022524427,0.998744362749647,0.999629641357429,0.999968866278422,0.999987273461289
"7190",2.189,0.996871526705262,0.998748209658449,0.9996307818722,0.999968960781189,0.999987311051188
"7191",2.19,0.996881002621425,0.998752044875211,0.999631918878927,0.999969054991806,0.999987348524847
"7192",2.191,0.996890450354119,0.998755868434898,0.999633052388345,0.999969148911175,0.999987385882625
"7193",2.192,0.996899869984328,0.998759680372376,0.999634182411151,0.999969242540197,0.999987423124881
"7194",2.193,0.996909261592818,0.99876348072241,0.999635308958016,0.999969335879769,0.999987460251971
"7195",2.194,0.996918625260138,0.998767269519664,0.999636432039573,0.999969428930785,0.999987497264252
"7196",2.195,0.99692796106662,0.998771046798699,0.999637551666427,0.999969521694137,0.999987534162078
"7197",2.196,0.996937269092381,0.998774812593979,0.999638667849147,0.999969614170713,0.999987570945804
"7198",2.197,0.99694654941732,0.998778566939866,0.999639780598274,0.9999697063614,0.999987607615783
"7199",2.198,0.996955802121122,0.998782309870624,0.999640889924314,0.999969798267082,0.999987644172365
"7200",2.199,0.996965027283258,0.998786041420416,0.999641995837743,0.999969889888639,0.999987680615902
"7201",2.2,0.996974224982982,0.998789761623306,0.999643098349004,0.999969981226948,0.999987716946742
"7202",2.201,0.996983395299338,0.99879347051326,0.99964419746851,0.999970072282886,0.999987753165236
"7203",2.202,0.996992538311155,0.998797168124144,0.99964529320664,0.999970163057324,0.999987789271729
"7204",2.203,0.997001654097047,0.998800854489726,0.999646385573744,0.999970253551133,0.999987825266568
"7205",2.204,0.99701074273542,0.998804529643678,0.999647474580139,0.999970343765179,0.999987861150099
"7206",2.205,0.997019804304465,0.998808193619571,0.999648560236111,0.999970433700328,0.999987896922665
"7207",2.206,0.997028838882163,0.99881184645088,0.999649642551917,0.999970523357441,0.999987932584609
"7208",2.207,0.997037846546284,0.998815488170983,0.99965072153778,0.999970612737377,0.999987968136275
"7209",2.208,0.997046827374389,0.99881911881316,0.999651797203892,0.999970701840993,0.999988003578002
"7210",2.209,0.997055781443827,0.998822738410595,0.999652869560417,0.999970790669143,0.99998803891013
"7211",2.21,0.99706470883174,0.998826346996376,0.999653938617486,0.999970879222677,0.999988074132998
"7212",2.211,0.997073609615059,0.998829944603492,0.999655004385199,0.999970967502445,0.999988109246945
"7213",2.212,0.997082483870509,0.99883353126484,0.999656066873627,0.999971055509292,0.999988144252306
"7214",2.213,0.997091331674605,0.998837107013219,0.999657126092808,0.999971143244062,0.999988179149419
"7215",2.214,0.997100153103657,0.998840671881332,0.999658182052753,0.999971230707596,0.999988213938616
"7216",2.215,0.997108948233766,0.998844225901788,0.999659234763441,0.999971317900731,0.999988248620232
"7217",2.216,0.997117717140829,0.998847769107101,0.999660284234819,0.999971404824304,0.9999882831946
"7218",2.217,0.997126459900535,0.998851301529689,0.999661330476806,0.999971491479147,0.999988317662051
"7219",2.218,0.99713517658837,0.998854823201879,0.99966237349929,0.999971577866091,0.999988352022916
"7220",2.219,0.997143867279612,0.998858334155899,0.99966341331213,0.999971663985964,0.999988386277524
"7221",2.22,0.997152532049339,0.998861834423888,0.999664449925154,0.99997174983959,0.999988420426204
"7222",2.221,0.997161170972421,0.998865324037887,0.999665483348161,0.999971835427794,0.999988454469284
"7223",2.222,0.997169784123527,0.998868803029847,0.999666513590919,0.999971920751394,0.999988488407089
"7224",2.223,0.997178371577123,0.998872271431623,0.999667540663168,0.999972005811209,0.999988522239945
"7225",2.224,0.997186933407471,0.99887572927498,0.999668564574618,0.999972090608054,0.999988555968177
"7226",2.225,0.997195469688633,0.998879176591589,0.999669585334949,0.999972175142742,0.999988589592109
"7227",2.226,0.99720398049447,0.998882613413029,0.999670602953811,0.999972259416081,0.999988623112062
"7228",2.227,0.997212465898639,0.998886039770786,0.999671617440827,0.999972343428882,0.999988656528359
"7229",2.228,0.9972209259746,0.998889455696254,0.999672628805589,0.999972427181947,0.999988689841319
"7230",2.229,0.997229360795611,0.998892861220738,0.99967363705766,0.999972510676081,0.999988723051263
"7231",2.23,0.997237770434731,0.998896256375449,0.999674642206574,0.999972593912083,0.999988756158508
"7232",2.231,0.99724615496482,0.998899641191507,0.999675644261838,0.999972676890751,0.999988789163373
"7233",2.232,0.99725451445854,0.998903015699944,0.999676643232926,0.99997275961288,0.999988822066173
"7234",2.233,0.997262848988355,0.998906379931698,0.999677639129288,0.999972842079264,0.999988854867225
"7235",2.234,0.997271158626529,0.998909733917618,0.999678631960342,0.999972924290691,0.999988887566843
"7236",2.235,0.997279443445133,0.998913077688464,0.999679621735479,0.999973006247951,0.999988920165341
"7237",2.236,0.997287703516038,0.998916411274904,0.999680608464061,0.999973087951828,0.999988952663031
"7238",2.237,0.997295938910921,0.998919734707519,0.999681592155421,0.999973169403107,0.999988985060225
"7239",2.238,0.997304149701262,0.998923048016798,0.999682572818865,0.999973250602567,0.999989017357233
"7240",2.239,0.997312335958345,0.998926351233143,0.999683550463669,0.999973331550986,0.999989049554366
"7241",2.24,0.997320497753263,0.998929644386866,0.999684525099083,0.999973412249141,0.999989081651933
"7242",2.241,0.997328635156911,0.998932927508191,0.999685496734327,0.999973492697805,0.99998911365024
"7243",2.242,0.997336748239991,0.998936200627253,0.999686465378594,0.999973572897748,0.999989145549596
"7244",2.243,0.997344837073013,0.9989394637741,0.999687431041049,0.99997365284974,0.999989177350305
"7245",2.244,0.997352901726293,0.998942716978691,0.999688393730829,0.999973732554547,0.999989209052674
"7246",2.245,0.997360942269955,0.998945960270898,0.999689353457043,0.999973812012933,0.999989240657005
"7247",2.246,0.997368958773931,0.998949193680505,0.999690310228772,0.999973891225659,0.999989272163603
"7248",2.247,0.997376951307962,0.998952417237211,0.999691264055072,0.999973970193484,0.999989303572769
"7249",2.248,0.997384919941597,0.998955630970624,0.999692214944968,0.999974048917166,0.999989334884805
"7250",2.249,0.997392864744196,0.99895883491027,0.999693162907459,0.999974127397459,0.99998936610001
"7251",2.25,0.997400785784927,0.998962029085585,0.999694107951518,0.999974205635115,0.999989397218685
"7252",2.251,0.99740868313277,0.998965213525922,0.999695050086088,0.999974283630883,0.999989428241128
"7253",2.252,0.997416556856516,0.998968388260544,0.999695989320087,0.999974361385512,0.999989459167636
"7254",2.253,0.997424407024766,0.998971553318632,0.999696925662406,0.999974438899747,0.999989489998506
"7255",2.254,0.997432233705934,0.998974708729281,0.999697859121907,0.999974516174331,0.999989520734034
"7256",2.255,0.997440036968246,0.998977854521499,0.999698789707427,0.999974593210003,0.999989551374514
"7257",2.256,0.997447816879739,0.998980990724209,0.999699717427776,0.999974670007504,0.99998958192024
"7258",2.257,0.997455573508266,0.998984117366253,0.999700642291735,0.999974746567568,0.999989612371506
"7259",2.258,0.997463306921492,0.998987234476383,0.999701564308061,0.999974822890929,0.999989642728603
"7260",2.259,0.997471017186897,0.998990342083272,0.999702483485484,0.99997489897832,0.999989672991823
"7261",2.26,0.997478704371774,0.998993440215504,0.999703399832707,0.999974974830469,0.999989703161456
"7262",2.261,0.997486368543232,0.998996528901584,0.999704313358404,0.999975050448104,0.999989733237791
"7263",2.262,0.997494009768196,0.99899960816993,0.999705224071228,0.999975125831948,0.999989763221116
"7264",2.263,0.997501628113406,0.999002678048878,0.999706131979801,0.999975200982726,0.99998979311172
"7265",2.264,0.997509223645419,0.99900573856668,0.999707037092721,0.999975275901156,0.999989822909888
"7266",2.265,0.997516796430607,0.999008789751507,0.99970793941856,0.999975350587957,0.999989852615908
"7267",2.266,0.997524346535163,0.999011831631446,0.999708838965862,0.999975425043846,0.999989882230063
"7268",2.267,0.997531874025093,0.999014864234502,0.999709735743148,0.999975499269535,0.999989911752637
"7269",2.268,0.997539378966226,0.999017887588596,0.99971062975891,0.999975573265736,0.999989941183915
"7270",2.269,0.997546861424205,0.999020901721571,0.999711521021616,0.999975647033158,0.999989970524178
"7271",2.27,0.997554321464496,0.999023906661185,0.999712409539709,0.999975720572509,0.999989999773707
"7272",2.271,0.997561759152382,0.999026902435115,0.999713295321603,0.999975793884493,0.999990028932784
"7273",2.272,0.997569174552966,0.999029889070957,0.999714178375691,0.999975866969813,0.999990058001687
"7274",2.273,0.997576567731174,0.999032866596228,0.999715058710336,0.99997593982917,0.999990086980696
"7275",2.274,0.997583938751748,0.99903583503836,0.999715936333879,0.999976012463262,0.999990115870089
"7276",2.275,0.997591287679257,0.999038794424709,0.999716811254635,0.999976084872784,0.999990144670142
"7277",2.276,0.997598614578088,0.999041744782548,0.999717683480891,0.999976157058432,0.999990173381132
"7278",2.277,0.99760591951245,0.999044686139069,0.999718553020912,0.999976229020898,0.999990202003335
"7279",2.278,0.997613202546376,0.999047618521386,0.999719419882936,0.99997630076087,0.999990230537024
"7280",2.279,0.997620463743723,0.999050541956533,0.999720284075178,0.999976372279036,0.999990258982474
"7281",2.28,0.997627703168169,0.999053456471465,0.999721145605825,0.999976443576083,0.999990287339957
"7282",2.281,0.997634920883217,0.999056362093056,0.999722004483041,0.999976514652693,0.999990315609746
"7283",2.282,0.997642116952195,0.999059258848103,0.999722860714966,0.999976585509548,0.999990343792111
"7284",2.283,0.997649291438254,0.999062146763322,0.999723714309712,0.999976656147327,0.999990371887323
"7285",2.284,0.997656444404374,0.999065025865352,0.999724565275371,0.999976726566707,0.999990399895651
"7286",2.285,0.997663575913355,0.999067896180754,0.999725413620006,0.999976796768364,0.999990427817364
